XS.width, XS.Qb_cap
80879, 148.907
80880, 148.909
80881, 148.911
80882, 148.913
80883, 148.914
80884, 148.916
80885, 148.918
80886, 148.92
80887, 148.922
80888, 148.924
80889, 148.925
80890, 148.927
80891, 148.929
80892, 148.931
80893, 148.933
80894, 148.935
80895, 148.936
80896, 148.938
80897, 148.94
80898, 148.942
80899, 148.944
80900, 148.946
80901, 148.947
80902, 148.949
80903, 148.951
80904, 148.953
80905, 148.955
80906, 148.957
80907, 148.959
80908, 148.96
80909, 148.962
80910, 148.964
80911, 148.966
80912, 148.968
80913, 148.97
80914, 148.971
80915, 148.973
80916, 148.975
80917, 148.977
80918, 148.979
80919, 148.981
80920, 148.982
80921, 148.984
80922, 148.986
80923, 148.988
80924, 148.99
80925, 148.992
80926, 148.994
80927, 148.995
80928, 148.997
80929, 148.999
80930, 149.001
80931, 149.003
80932, 149.005
80933, 149.006
80934, 149.008
80935, 149.01
80936, 149.012
80937, 149.014
80938, 149.016
80939, 149.017
80940, 149.019
80941, 149.021
80942, 149.023
80943, 149.025
80944, 149.027
80945, 149.028
80946, 149.03
80947, 149.032
80948, 149.034
80949, 149.036
80950, 149.038
80951, 149.04
80952, 149.041
80953, 149.043
80954, 149.045
80955, 149.047
80956, 149.049
80957, 149.051
80958, 149.052
80959, 149.054
80960, 149.056
80961, 149.058
80962, 149.06
80963, 149.062
80964, 149.063
80965, 149.065
80966, 149.067
80967, 149.069
80968, 149.071
80969, 149.073
80970, 149.075
80971, 149.076
80972, 149.078
80973, 149.08
80974, 149.082
80975, 149.084
80976, 149.086
80977, 149.087
80978, 149.089
80979, 149.091
80980, 149.093
80981, 149.095
80982, 149.097
80983, 149.098
80984, 149.1
80985, 149.102
80986, 149.104
80987, 149.106
80988, 149.108
80989, 149.11
80990, 149.111
80991, 149.113
80992, 149.115
80993, 149.117
80994, 149.119
80995, 149.121
80996, 149.122
80997, 149.124
80998, 149.126
80999, 149.128
81000, 149.13
81001, 149.132
81002, 149.133
81003, 149.135
81004, 149.137
81005, 149.139
81006, 149.141
81007, 149.143
81008, 149.144
81009, 149.146
81010, 149.148
81011, 149.15
81012, 149.152
81013, 149.154
81014, 149.156
81015, 149.157
81016, 149.159
81017, 149.161
81018, 149.163
81019, 149.165
81020, 149.167
81021, 149.168
81022, 149.17
81023, 149.172
81024, 149.174
81025, 149.176
81026, 149.178
81027, 149.179
81028, 149.181
81029, 149.183
81030, 149.185
81031, 149.187
81032, 149.189
81033, 149.191
81034, 149.192
81035, 149.194
81036, 149.196
81037, 149.198
81038, 149.2
81039, 149.202
81040, 149.203
81041, 149.205
81042, 149.207
81043, 149.209
81044, 149.211
81045, 149.213
81046, 149.214
81047, 149.216
81048, 149.218
81049, 149.22
81050, 149.222
81051, 149.224
81052, 149.225
81053, 149.227
81054, 149.229
81055, 149.231
81056, 149.233
81057, 149.235
81058, 149.237
81059, 149.238
81060, 149.24
81061, 149.242
81062, 149.244
81063, 149.246
81064, 149.248
81065, 149.249
81066, 149.251
81067, 149.253
81068, 149.255
81069, 149.257
81070, 149.259
81071, 149.26
81072, 149.262
81073, 149.264
81074, 149.266
81075, 149.268
81076, 149.27
81077, 149.272
81078, 149.273
81079, 149.275
81080, 149.277
81081, 149.279
81082, 149.281
81083, 149.283
81084, 149.284
81085, 149.286
81086, 149.288
81087, 149.29
81088, 149.292
81089, 149.294
81090, 149.295
81091, 149.297
81092, 149.299
81093, 149.301
81094, 149.303
81095, 149.305
81096, 149.306
81097, 149.308
81098, 149.31
81099, 149.312
81100, 149.314
81101, 149.316
81102, 149.318
81103, 149.319
81104, 149.321
81105, 149.323
81106, 149.325
81107, 149.327
81108, 149.329
81109, 149.33
81110, 149.332
81111, 149.334
81112, 149.336
81113, 149.338
81114, 149.34
81115, 149.341
81116, 149.343
81117, 149.345
81118, 149.347
81119, 149.349
81120, 149.351
81121, 149.353
81122, 149.354
81123, 149.356
81124, 149.358
81125, 149.36
81126, 149.362
81127, 149.364
81128, 149.365
81129, 149.367
81130, 149.369
81131, 149.371
81132, 149.373
81133, 149.375
81134, 149.376
81135, 149.378
81136, 149.38
81137, 149.382
81138, 149.384
81139, 149.386
81140, 149.388
81141, 149.389
81142, 149.391
81143, 149.393
81144, 149.395
81145, 149.397
81146, 149.399
81147, 149.4
81148, 149.402
81149, 149.404
81150, 149.406
81151, 149.408
81152, 149.41
81153, 149.411
81154, 149.413
81155, 149.415
81156, 149.417
81157, 149.419
81158, 149.421
81159, 149.422
81160, 149.424
81161, 149.426
81162, 149.428
81163, 149.43
81164, 149.432
81165, 149.434
81166, 149.435
81167, 149.437
81168, 149.439
81169, 149.441
81170, 149.443
81171, 149.445
81172, 149.446
81173, 149.448
81174, 149.45
81175, 149.452
81176, 149.454
81177, 149.456
81178, 149.457
81179, 149.459
81180, 149.461
81181, 149.463
81182, 149.465
81183, 149.467
81184, 149.469
81185, 149.47
81186, 149.472
81187, 149.474
81188, 149.476
81189, 149.478
81190, 149.48
81191, 149.481
81192, 149.483
81193, 149.485
81194, 149.487
81195, 149.489
81196, 149.491
81197, 149.492
81198, 149.494
81199, 149.496
81200, 149.498
81201, 149.5
81202, 149.502
81203, 149.503
81204, 149.505
81205, 149.507
81206, 149.509
81207, 149.511
81208, 149.513
81209, 149.515
81210, 149.516
81211, 149.518
81212, 149.52
81213, 149.522
81214, 149.524
81215, 149.526
81216, 149.527
81217, 149.529
81218, 149.531
81219, 149.533
81220, 149.535
81221, 149.537
81222, 149.538
81223, 149.54
81224, 149.542
81225, 149.544
81226, 149.546
81227, 149.548
81228, 149.55
81229, 149.551
81230, 149.553
81231, 149.555
81232, 149.557
81233, 149.559
81234, 149.561
81235, 149.562
81236, 149.564
81237, 149.566
81238, 149.568
81239, 149.57
81240, 149.572
81241, 149.573
81242, 149.575
81243, 149.577
81244, 149.579
81245, 149.581
81246, 149.583
81247, 149.584
81248, 149.586
81249, 149.588
81250, 149.59
81251, 149.592
81252, 149.594
81253, 149.596
81254, 149.597
81255, 149.599
81256, 149.601
81257, 149.603
81258, 149.605
81259, 149.607
81260, 149.608
81261, 149.61
81262, 149.612
81263, 149.614
81264, 149.616
81265, 149.618
81266, 149.619
81267, 149.621
81268, 149.623
81269, 149.625
81270, 149.627
81271, 149.629
81272, 149.631
81273, 149.632
81274, 149.634
81275, 149.636
81276, 149.638
81277, 149.64
81278, 149.642
81279, 149.643
81280, 149.645
81281, 149.647
81282, 149.649
81283, 149.651
81284, 149.653
81285, 149.654
81286, 149.656
81287, 149.658
81288, 149.66
81289, 149.662
81290, 149.664
81291, 149.665
81292, 149.667
81293, 149.669
81294, 149.671
81295, 149.673
81296, 149.675
81297, 149.677
81298, 149.678
81299, 149.68
81300, 149.682
81301, 149.684
81302, 149.686
81303, 149.688
81304, 149.689
81305, 149.691
81306, 149.693
81307, 149.695
81308, 149.697
81309, 149.699
81310, 149.7
81311, 149.702
81312, 149.704
81313, 149.706
81314, 149.708
81315, 149.71
81316, 149.712
81317, 149.713
81318, 149.715
81319, 149.717
81320, 149.719
81321, 149.721
81322, 149.723
81323, 149.724
81324, 149.726
81325, 149.728
81326, 149.73
81327, 149.732
81328, 149.734
81329, 149.735
81330, 149.737
81331, 149.739
81332, 149.741
81333, 149.743
81334, 149.745
81335, 149.747
81336, 149.748
81337, 149.75
81338, 149.752
81339, 149.754
81340, 149.756
81341, 149.758
81342, 149.759
81343, 149.761
81344, 149.763
81345, 149.765
81346, 149.767
81347, 149.769
81348, 149.77
81349, 149.772
81350, 149.774
81351, 149.776
81352, 149.778
81353, 149.78
81354, 149.781
81355, 149.783
81356, 149.785
81357, 149.787
81358, 149.789
81359, 149.791
81360, 149.793
81361, 149.794
81362, 149.796
81363, 149.798
81364, 149.8
81365, 149.802
81366, 149.804
81367, 149.805
81368, 149.807
81369, 149.809
81370, 149.811
81371, 149.813
81372, 149.815
81373, 149.816
81374, 149.818
81375, 149.82
81376, 149.822
81377, 149.824
81378, 149.826
81379, 149.828
81380, 149.829
81381, 149.831
81382, 149.833
81383, 149.835
81384, 149.837
81385, 149.839
81386, 149.84
81387, 149.842
81388, 149.844
81389, 149.846
81390, 149.848
81391, 149.85
81392, 149.851
81393, 149.853
81394, 149.855
81395, 149.857
81396, 149.859
81397, 149.861
81398, 149.862
81399, 149.864
81400, 149.866
81401, 149.868
81402, 149.87
81403, 149.872
81404, 149.874
81405, 149.875
81406, 149.877
81407, 149.879
81408, 149.881
81409, 149.883
81410, 149.885
81411, 149.886
81412, 149.888
81413, 149.89
81414, 149.892
81415, 149.894
81416, 149.896
81417, 149.897
81418, 149.899
81419, 149.901
81420, 149.903
81421, 149.905
81422, 149.907
81423, 149.909
81424, 149.91
81425, 149.912
81426, 149.914
81427, 149.916
81428, 149.918
81429, 149.92
81430, 149.921
81431, 149.923
81432, 149.925
81433, 149.927
81434, 149.929
81435, 149.931
81436, 149.932
81437, 149.934
81438, 149.936
81439, 149.938
81440, 149.94
81441, 149.942
81442, 149.943
81443, 149.945
81444, 149.947
81445, 149.949
81446, 149.951
81447, 149.953
81448, 149.955
81449, 149.956
81450, 149.958
81451, 149.96
81452, 149.962
81453, 149.964
81454, 149.966
81455, 149.967
81456, 149.969
81457, 149.971
81458, 149.973
81459, 149.975
81460, 149.977
81461, 149.978
81462, 149.98
81463, 149.982
81464, 149.984
81465, 149.986
81466, 149.988
81467, 149.99
81468, 149.991
81469, 149.993
81470, 149.995
81471, 149.997
81472, 149.999
81473, 150.001
81474, 150.002
81475, 150.004
81476, 150.006
81477, 150.008
81478, 150.01
81479, 150.012
81480, 150.013
81481, 150.015
81482, 150.017
81483, 150.019
81484, 150.021
81485, 150.023
81486, 150.025
81487, 150.026
81488, 150.028
81489, 150.03
81490, 150.032
81491, 150.034
81492, 150.036
81493, 150.037
81494, 150.039
81495, 150.041
81496, 150.043
81497, 150.045
81498, 150.047
81499, 150.048
81500, 150.05
81501, 150.052
81502, 150.054
81503, 150.056
81504, 150.058
81505, 150.059
81506, 150.061
81507, 150.063
81508, 150.065
81509, 150.067
81510, 150.069
81511, 150.071
81512, 150.072
81513, 150.074
81514, 150.076
81515, 150.078
81516, 150.08
81517, 150.082
81518, 150.083
81519, 150.085
81520, 150.087
81521, 150.089
81522, 150.091
81523, 150.093
81524, 150.094
81525, 150.096
81526, 150.098
81527, 150.1
81528, 150.102
81529, 150.104
81530, 150.106
81531, 150.107
81532, 150.109
81533, 150.111
81534, 150.113
81535, 150.115
81536, 150.117
81537, 150.118
81538, 150.12
81539, 150.122
81540, 150.124
81541, 150.126
81542, 150.128
81543, 150.129
81544, 150.131
81545, 150.133
81546, 150.135
81547, 150.137
81548, 150.139
81549, 150.14
81550, 150.142
81551, 150.144
81552, 150.146
81553, 150.148
81554, 150.15
81555, 150.152
81556, 150.153
81557, 150.155
81558, 150.157
81559, 150.159
81560, 150.161
81561, 150.163
81562, 150.164
81563, 150.166
81564, 150.168
81565, 150.17
81566, 150.172
81567, 150.174
81568, 150.175
81569, 150.177
81570, 150.179
81571, 150.181
81572, 150.183
81573, 150.185
81574, 150.187
81575, 150.188
81576, 150.19
81577, 150.192
81578, 150.194
81579, 150.196
81580, 150.198
81581, 150.199
81582, 150.201
81583, 150.203
81584, 150.205
81585, 150.207
81586, 150.209
81587, 150.21
81588, 150.212
81589, 150.214
81590, 150.216
81591, 150.218
81592, 150.22
81593, 150.221
81594, 150.223
81595, 150.225
81596, 150.227
81597, 150.229
81598, 150.231
81599, 150.233
81600, 150.234
81601, 150.236
81602, 150.238
81603, 150.24
81604, 150.242
81605, 150.244
81606, 150.245
81607, 150.247
81608, 150.249
81609, 150.251
81610, 150.253
81611, 150.255
81612, 150.256
81613, 150.258
81614, 150.26
81615, 150.262
81616, 150.264
81617, 150.266
81618, 150.268
81619, 150.269
81620, 150.271
81621, 150.273
81622, 150.275
81623, 150.277
81624, 150.279
81625, 150.28
81626, 150.282
81627, 150.284
81628, 150.286
81629, 150.288
81630, 150.29
81631, 150.291
81632, 150.293
81633, 150.295
81634, 150.297
81635, 150.299
81636, 150.301
81637, 150.303
81638, 150.304
81639, 150.306
81640, 150.308
81641, 150.31
81642, 150.312
81643, 150.314
81644, 150.315
81645, 150.317
81646, 150.319
81647, 150.321
81648, 150.323
81649, 150.325
81650, 150.326
81651, 150.328
81652, 150.33
81653, 150.332
81654, 150.334
81655, 150.336
81656, 150.337
81657, 150.339
81658, 150.341
81659, 150.343
81660, 150.345
81661, 150.347
81662, 150.349
81663, 150.35
81664, 150.352
81665, 150.354
81666, 150.356
81667, 150.358
81668, 150.36
81669, 150.361
81670, 150.363
81671, 150.365
81672, 150.367
81673, 150.369
81674, 150.371
81675, 150.372
81676, 150.374
81677, 150.376
81678, 150.378
81679, 150.38
81680, 150.382
81681, 150.384
81682, 150.385
81683, 150.387
81684, 150.389
81685, 150.391
81686, 150.393
81687, 150.395
81688, 150.396
81689, 150.398
81690, 150.4
81691, 150.402
81692, 150.404
81693, 150.406
81694, 150.407
81695, 150.409
81696, 150.411
81697, 150.413
81698, 150.415
81699, 150.417
81700, 150.418
81701, 150.42
81702, 150.422
81703, 150.424
81704, 150.426
81705, 150.428
81706, 150.43
81707, 150.431
81708, 150.433
81709, 150.435
81710, 150.437
81711, 150.439
81712, 150.441
81713, 150.442
81714, 150.444
81715, 150.446
81716, 150.448
81717, 150.45
81718, 150.452
81719, 150.453
81720, 150.455
81721, 150.457
81722, 150.459
81723, 150.461
81724, 150.463
81725, 150.465
81726, 150.466
81727, 150.468
81728, 150.47
81729, 150.472
81730, 150.474
81731, 150.476
81732, 150.477
81733, 150.479
81734, 150.481
81735, 150.483
81736, 150.485
81737, 150.487
81738, 150.488
81739, 150.49
81740, 150.492
81741, 150.494
81742, 150.496
81743, 150.498
81744, 150.499
81745, 150.501
81746, 150.503
81747, 150.505
81748, 150.507
81749, 150.509
81750, 150.511
81751, 150.512
81752, 150.514
81753, 150.516
81754, 150.518
81755, 150.52
81756, 150.522
81757, 150.523
81758, 150.525
81759, 150.527
81760, 150.529
81761, 150.531
81762, 150.533
81763, 150.534
81764, 150.536
81765, 150.538
81766, 150.54
81767, 150.542
81768, 150.544
81769, 150.546
81770, 150.547
81771, 150.549
81772, 150.551
81773, 150.553
81774, 150.555
81775, 150.557
81776, 150.558
81777, 150.56
81778, 150.562
81779, 150.564
81780, 150.566
81781, 150.568
81782, 150.569
81783, 150.571
81784, 150.573
81785, 150.575
81786, 150.577
81787, 150.579
81788, 150.58
81789, 150.582
81790, 150.584
81791, 150.586
81792, 150.588
81793, 150.59
81794, 150.592
81795, 150.593
81796, 150.595
81797, 150.597
81798, 150.599
81799, 150.601
81800, 150.603
81801, 150.604
81802, 150.606
81803, 150.608
81804, 150.61
81805, 150.612
81806, 150.614
81807, 150.615
81808, 150.617
81809, 150.619
81810, 150.621
81811, 150.623
81812, 150.625
81813, 150.627
81814, 150.628
81815, 150.63
81816, 150.632
81817, 150.634
81818, 150.636
81819, 150.638
81820, 150.639
81821, 150.641
81822, 150.643
81823, 150.645
81824, 150.647
81825, 150.649
81826, 150.65
81827, 150.652
81828, 150.654
81829, 150.656
81830, 150.658
81831, 150.66
81832, 150.662
81833, 150.663
81834, 150.665
81835, 150.667
81836, 150.669
81837, 150.671
81838, 150.673
81839, 150.674
81840, 150.676
81841, 150.678
81842, 150.68
81843, 150.682
81844, 150.684
81845, 150.685
81846, 150.687
81847, 150.689
81848, 150.691
81849, 150.693
81850, 150.695
81851, 150.696
81852, 150.698
81853, 150.7
81854, 150.702
81855, 150.704
81856, 150.706
81857, 150.708
81858, 150.709
81859, 150.711
81860, 150.713
81861, 150.715
81862, 150.717
81863, 150.719
81864, 150.72
81865, 150.722
81866, 150.724
81867, 150.726
81868, 150.728
81869, 150.73
81870, 150.731
81871, 150.733
81872, 150.735
81873, 150.737
81874, 150.739
81875, 150.741
81876, 150.743
81877, 150.744
81878, 150.746
81879, 150.748
81880, 150.75
81881, 150.752
81882, 150.754
81883, 150.755
81884, 150.757
81885, 150.759
81886, 150.761
81887, 150.763
81888, 150.765
81889, 150.766
81890, 150.768
81891, 150.77
81892, 150.772
81893, 150.774
81894, 150.776
81895, 150.777
81896, 150.779
81897, 150.781
81898, 150.783
81899, 150.785
81900, 150.787
81901, 150.789
81902, 150.79
81903, 150.792
81904, 150.794
81905, 150.796
81906, 150.798
81907, 150.8
81908, 150.801
81909, 150.803
81910, 150.805
81911, 150.807
81912, 150.809
81913, 150.811
81914, 150.812
81915, 150.814
81916, 150.816
81917, 150.818
81918, 150.82
81919, 150.822
81920, 150.824
81921, 150.825
81922, 150.827
81923, 150.829
81924, 150.831
81925, 150.833
81926, 150.835
81927, 150.836
81928, 150.838
81929, 150.84
81930, 150.842
81931, 150.844
81932, 150.846
81933, 150.847
81934, 150.849
81935, 150.851
81936, 150.853
81937, 150.855
81938, 150.857
81939, 150.858
81940, 150.86
81941, 150.862
81942, 150.864
81943, 150.866
81944, 150.868
81945, 150.87
81946, 150.871
81947, 150.873
81948, 150.875
81949, 150.877
81950, 150.879
81951, 150.881
81952, 150.882
81953, 150.884
81954, 150.886
81955, 150.888
81956, 150.89
81957, 150.892
81958, 150.893
81959, 150.895
81960, 150.897
81961, 150.899
81962, 150.901
81963, 150.903
81964, 150.905
81965, 150.906
81966, 150.908
81967, 150.91
81968, 150.912
81969, 150.914
81970, 150.916
81971, 150.917
81972, 150.919
81973, 150.921
81974, 150.923
81975, 150.925
81976, 150.927
81977, 150.928
81978, 150.93
81979, 150.932
81980, 150.934
81981, 150.936
81982, 150.938
81983, 150.94
81984, 150.941
81985, 150.943
81986, 150.945
81987, 150.947
81988, 150.949
81989, 150.951
81990, 150.952
81991, 150.954
81992, 150.956
81993, 150.958
81994, 150.96
81995, 150.962
81996, 150.963
81997, 150.965
81998, 150.967
81999, 150.969
82000, 150.971
82001, 150.973
82002, 150.974
82003, 150.976
82004, 150.978
82005, 150.98
82006, 150.982
82007, 150.984
82008, 150.986
82009, 150.987
82010, 150.989
82011, 150.991
82012, 150.993
82013, 150.995
82014, 150.997
82015, 150.998
82016, 151
82017, 151.002
82018, 151.004
82019, 151.006
82020, 151.008
82021, 151.009
82022, 151.011
82023, 151.013
82024, 151.015
82025, 151.017
82026, 151.019
82027, 151.021
82028, 151.022
82029, 151.024
82030, 151.026
82031, 151.028
82032, 151.03
82033, 151.032
82034, 151.033
82035, 151.035
82036, 151.037
82037, 151.039
82038, 151.041
82039, 151.043
82040, 151.044
82041, 151.046
82042, 151.048
82043, 151.05
82044, 151.052
82045, 151.054
82046, 151.055
82047, 151.057
82048, 151.059
82049, 151.061
82050, 151.063
82051, 151.065
82052, 151.067
82053, 151.068
82054, 151.07
82055, 151.072
82056, 151.074
82057, 151.076
82058, 151.078
82059, 151.079
82060, 151.081
82061, 151.083
82062, 151.085
82063, 151.087
82064, 151.089
82065, 151.09
82066, 151.092
82067, 151.094
82068, 151.096
82069, 151.098
82070, 151.1
82071, 151.102
82072, 151.103
82073, 151.105
82074, 151.107
82075, 151.109
82076, 151.111
82077, 151.113
82078, 151.114
82079, 151.116
82080, 151.118
82081, 151.12
82082, 151.122
82083, 151.124
82084, 151.125
82085, 151.127
82086, 151.129
82087, 151.131
82088, 151.133
82089, 151.135
82090, 151.136
82091, 151.138
82092, 151.14
82093, 151.142
82094, 151.144
82095, 151.146
82096, 151.148
82097, 151.149
82098, 151.151
82099, 151.153
82100, 151.155
82101, 151.157
82102, 151.159
82103, 151.16
82104, 151.162
82105, 151.164
82106, 151.166
82107, 151.168
82108, 151.17
82109, 151.171
82110, 151.173
82111, 151.175
82112, 151.177
82113, 151.179
82114, 151.181
82115, 151.183
82116, 151.184
82117, 151.186
82118, 151.188
82119, 151.19
82120, 151.192
82121, 151.194
82122, 151.195
82123, 151.197
82124, 151.199
82125, 151.201
82126, 151.203
82127, 151.205
82128, 151.206
82129, 151.208
82130, 151.21
82131, 151.212
82132, 151.214
82133, 151.216
82134, 151.218
82135, 151.219
82136, 151.221
82137, 151.223
82138, 151.225
82139, 151.227
82140, 151.229
82141, 151.23
82142, 151.232
82143, 151.234
82144, 151.236
82145, 151.238
82146, 151.24
82147, 151.241
82148, 151.243
82149, 151.245
82150, 151.247
82151, 151.249
82152, 151.251
82153, 151.252
82154, 151.254
82155, 151.256
82156, 151.258
82157, 151.26
82158, 151.262
82159, 151.264
82160, 151.265
82161, 151.267
82162, 151.269
82163, 151.271
82164, 151.273
82165, 151.275
82166, 151.276
82167, 151.278
82168, 151.28
82169, 151.282
82170, 151.284
82171, 151.286
82172, 151.287
82173, 151.289
82174, 151.291
82175, 151.293
82176, 151.295
82177, 151.297
82178, 151.299
82179, 151.3
82180, 151.302
82181, 151.304
82182, 151.306
82183, 151.308
82184, 151.31
82185, 151.311
82186, 151.313
82187, 151.315
82188, 151.317
82189, 151.319
82190, 151.321
82191, 151.322
82192, 151.324
82193, 151.326
82194, 151.328
82195, 151.33
82196, 151.332
82197, 151.333
82198, 151.335
82199, 151.337
82200, 151.339
82201, 151.341
82202, 151.343
82203, 151.345
82204, 151.346
82205, 151.348
82206, 151.35
82207, 151.352
82208, 151.354
82209, 151.356
82210, 151.357
82211, 151.359
82212, 151.361
82213, 151.363
82214, 151.365
82215, 151.367
82216, 151.368
82217, 151.37
82218, 151.372
82219, 151.374
82220, 151.376
82221, 151.378
82222, 151.38
82223, 151.381
82224, 151.383
82225, 151.385
82226, 151.387
82227, 151.389
82228, 151.391
82229, 151.392
82230, 151.394
82231, 151.396
82232, 151.398
82233, 151.4
82234, 151.402
82235, 151.403
82236, 151.405
82237, 151.407
82238, 151.409
82239, 151.411
82240, 151.413
82241, 151.414
82242, 151.416
82243, 151.418
82244, 151.42
82245, 151.422
82246, 151.424
82247, 151.426
82248, 151.427
82249, 151.429
82250, 151.431
82251, 151.433
82252, 151.435
82253, 151.437
82254, 151.438
82255, 151.44
82256, 151.442
82257, 151.444
82258, 151.446
82259, 151.448
82260, 151.449
82261, 151.451
82262, 151.453
82263, 151.455
82264, 151.457
82265, 151.459
82266, 151.461
82267, 151.462
82268, 151.464
82269, 151.466
82270, 151.468
82271, 151.47
82272, 151.472
82273, 151.473
82274, 151.475
82275, 151.477
82276, 151.479
82277, 151.481
82278, 151.483
82279, 151.484
82280, 151.486
82281, 151.488
82282, 151.49
82283, 151.492
82284, 151.494
82285, 151.495
82286, 151.497
82287, 151.499
82288, 151.501
82289, 151.503
82290, 151.505
82291, 151.507
82292, 151.508
82293, 151.51
82294, 151.512
82295, 151.514
82296, 151.516
82297, 151.518
82298, 151.519
82299, 151.521
82300, 151.523
82301, 151.525
82302, 151.527
82303, 151.529
82304, 151.53
82305, 151.532
82306, 151.534
82307, 151.536
82308, 151.538
82309, 151.54
82310, 151.542
82311, 151.543
82312, 151.545
82313, 151.547
82314, 151.549
82315, 151.551
82316, 151.553
82317, 151.554
82318, 151.556
82319, 151.558
82320, 151.56
82321, 151.562
82322, 151.564
82323, 151.565
82324, 151.567
82325, 151.569
82326, 151.571
82327, 151.573
82328, 151.575
82329, 151.577
82330, 151.578
82331, 151.58
82332, 151.582
82333, 151.584
82334, 151.586
82335, 151.588
82336, 151.589
82337, 151.591
82338, 151.593
82339, 151.595
82340, 151.597
82341, 151.599
82342, 151.6
82343, 151.602
82344, 151.604
82345, 151.606
82346, 151.608
82347, 151.61
82348, 151.611
82349, 151.613
82350, 151.615
82351, 151.617
82352, 151.619
82353, 151.621
82354, 151.623
82355, 151.624
82356, 151.626
82357, 151.628
82358, 151.63
82359, 151.632
82360, 151.634
82361, 151.635
82362, 151.637
82363, 151.639
82364, 151.641
82365, 151.643
82366, 151.645
82367, 151.646
82368, 151.648
82369, 151.65
82370, 151.652
82371, 151.654
82372, 151.656
82373, 151.658
82374, 151.659
82375, 151.661
82376, 151.663
82377, 151.665
82378, 151.667
82379, 151.669
82380, 151.67
82381, 151.672
82382, 151.674
82383, 151.676
82384, 151.678
82385, 151.68
82386, 151.681
82387, 151.683
82388, 151.685
82389, 151.687
82390, 151.689
82391, 151.691
82392, 151.692
82393, 151.694
82394, 151.696
82395, 151.698
82396, 151.7
82397, 151.702
82398, 151.704
82399, 151.705
82400, 151.707
82401, 151.709
82402, 151.711
82403, 151.713
82404, 151.715
82405, 151.716
82406, 151.718
82407, 151.72
82408, 151.722
82409, 151.724
82410, 151.726
82411, 151.727
82412, 151.729
82413, 151.731
82414, 151.733
82415, 151.735
82416, 151.737
82417, 151.739
82418, 151.74
82419, 151.742
82420, 151.744
82421, 151.746
82422, 151.748
82423, 151.75
82424, 151.751
82425, 151.753
82426, 151.755
82427, 151.757
82428, 151.759
82429, 151.761
82430, 151.762
82431, 151.764
82432, 151.766
82433, 151.768
82434, 151.77
82435, 151.772
82436, 151.773
82437, 151.775
82438, 151.777
82439, 151.779
82440, 151.781
82441, 151.783
82442, 151.785
82443, 151.786
82444, 151.788
82445, 151.79
82446, 151.792
82447, 151.794
82448, 151.796
82449, 151.797
82450, 151.799
82451, 151.801
82452, 151.803
82453, 151.805
82454, 151.807
82455, 151.808
82456, 151.81
82457, 151.812
82458, 151.814
82459, 151.816
82460, 151.818
82461, 151.82
82462, 151.821
82463, 151.823
82464, 151.825
82465, 151.827
82466, 151.829
82467, 151.831
82468, 151.832
82469, 151.834
82470, 151.836
82471, 151.838
82472, 151.84
82473, 151.842
82474, 151.843
82475, 151.845
82476, 151.847
82477, 151.849
82478, 151.851
82479, 151.853
82480, 151.855
82481, 151.856
82482, 151.858
82483, 151.86
82484, 151.862
82485, 151.864
82486, 151.866
82487, 151.867
82488, 151.869
82489, 151.871
82490, 151.873
82491, 151.875
82492, 151.877
82493, 151.878
82494, 151.88
82495, 151.882
82496, 151.884
82497, 151.886
82498, 151.888
82499, 151.889
82500, 151.891
82501, 151.893
82502, 151.895
82503, 151.897
82504, 151.899
82505, 151.901
82506, 151.902
82507, 151.904
82508, 151.906
82509, 151.908
82510, 151.91
82511, 151.912
82512, 151.913
82513, 151.915
82514, 151.917
82515, 151.919
82516, 151.921
82517, 151.923
82518, 151.924
82519, 151.926
82520, 151.928
82521, 151.93
82522, 151.932
82523, 151.934
82524, 151.936
82525, 151.937
82526, 151.939
82527, 151.941
82528, 151.943
82529, 151.945
82530, 151.947
82531, 151.948
82532, 151.95
82533, 151.952
82534, 151.954
82535, 151.956
82536, 151.958
82537, 151.959
82538, 151.961
82539, 151.963
82540, 151.965
82541, 151.967
82542, 151.969
82543, 151.97
82544, 151.972
82545, 151.974
82546, 151.976
82547, 151.978
82548, 151.98
82549, 151.982
82550, 151.983
82551, 151.985
82552, 151.987
82553, 151.989
82554, 151.991
82555, 151.993
82556, 151.994
82557, 151.996
82558, 151.998
82559, 152
82560, 152.002
82561, 152.004
82562, 152.005
82563, 152.007
82564, 152.009
82565, 152.011
82566, 152.013
82567, 152.015
82568, 152.017
82569, 152.018
82570, 152.02
82571, 152.022
82572, 152.024
82573, 152.026
82574, 152.028
82575, 152.029
82576, 152.031
82577, 152.033
82578, 152.035
82579, 152.037
82580, 152.039
82581, 152.04
82582, 152.042
82583, 152.044
82584, 152.046
82585, 152.048
82586, 152.05
82587, 152.051
82588, 152.053
82589, 152.055
82590, 152.057
82591, 152.059
82592, 152.061
82593, 152.063
82594, 152.064
82595, 152.066
82596, 152.068
82597, 152.07
82598, 152.072
82599, 152.074
82600, 152.075
82601, 152.077
82602, 152.079
82603, 152.081
82604, 152.083
82605, 152.085
82606, 152.086
82607, 152.088
82608, 152.09
82609, 152.092
82610, 152.094
82611, 152.096
82612, 152.098
82613, 152.099
82614, 152.101
82615, 152.103
82616, 152.105
82617, 152.107
82618, 152.109
82619, 152.11
82620, 152.112
82621, 152.114
82622, 152.116
82623, 152.118
82624, 152.12
82625, 152.121
82626, 152.123
